word,frequency
contributorstranslationsفارسیtürkçenikki,2
127,2
logic119embed,2
lenbo,2
black),2
"castro,",2
dot,2
ten,2
everyday,2
"am,",2
upon,2
veins,2
others,2
'pulp,2
once,2
low,2
paying,2
(paying,2
laying,2
"at,",2
"baby,",2
worked,2
for),2
(hard,2
(in,2
(drugs),2
dick,2
work),2
addicted,2
buzz,2
truancy,2
grave?,2
died,2
c,2
train?,2
jack),2
thing?,2
skipping,2
shorty,2
mary,2
"place,",2
"movie,",2
guy,2
name?,2
seen—fuck!,2
train...,2
funny,2
uh...,2
fiction'?,2
scenery?,2
(been,2
dammit—'source,2
that?—oh,2
tripping,2
members,2
original,2
jack,2
movie—?,2
is...,2
who's,2
code'!,2
darko'?,2
'donnie,2
no—with,2
that?,2
haven't,2
no—you,2
turning,2
van,2
ahead,2
"melody,",2
lean,2
sipping,2
"bitches,",2
"green,",2
"fiend,",2
"15,",2
building,2
selling,2
"how,",2
broad,2
cream,2
ice,2
robbing,2
k-9's,2
five-o,2
"youngin,",2
lose,2
automatics,2
anonymity,2
"so,",2
happen?,2
attain,2
asleep,2
eyes?,2
aames,2
david,2
"sky,",2
vanilla,2
cascade,2
sleep,2
inside?,2
like[interlude],2
front,2
become,2
signs,2
hang,2
"why,",2
glad,2
"check,",2
welfare,2
blunt,2
worst,2
"month,",2
drama,2
"trippy,",2
nikki?,2
toxic,2
elevation,2
concussion,2
rushin',2
bussin',2
"bussin',",2
roof!),2
won’t,2
help,2
rows,2
song,2
corn,2
day),2
(living,2
way),2
(around,2
"park,",2
so;,2
today,2
services,2
social,2
gravitate,2
plate,2
grab,2
"8,",2
growing,2
know—but,2
fool,2
myself,2
year.,2
weeks62embed,2
like[post-hook:,2
154,2
lyrics[pre-hook],2
contributorsmetropolis,2
"drifted,",2
gifted,2
contributorsnever,2
94,2
lifted,2
public...111embed,2
released,2
150,2
mc.,2
10,2
songs,2
cuh,2
(bobby...),2
quickly,2
majority,2
created,2
fable,2
crush,2
"dick,",2
idj,2
"play,",2
la,2
"stay,",2
domination,2
didn’t,2
"sold,",2
"road,",2
y’all,2
"cut,",2
we’ll,2
sign,2
at?,2
"asking,",2
[post-hook:,2
confront,2
walk,2
party,2
tv,2
1700,2
"blues,",2
changing,2
"children,",2
progress,2
motto,2
chicago,2
hello,2
avoid,2
rearranging,2
"son),",2
family’s,2
wash,2
survive,2
"stronger,",2
not—all,2
demons?,2
school?,2
"motive,",2
snap,2
dinner?,2
reggies,2
side,2
"chicago,",2
south,2
set,2
table,2
whoopin',1
"youngin',",1
skating,1
hobby,1
freeze,1
ass—i'll,1
"severin',",1
platinum,1
flask,1
plus,1
bread,1
fryin',1
"jesus,",1
plaque,1
"jeweler,",1
"unretired,",1
brethren,1
motherfuckin',1
him—but,1
claim,1
"villain,",1
pictures,1
"it—okay,",1
eases,1
resurface,1
past,1
legends,1
contributorstranslationssvenskasoul,1
165,1
like12embed,1
thatyou,1
sinatra,1
cryin',1
signed,1
motherfuck,1
millions,1
cycle,1
leap,1
guts,1
forty-three,1
"has-been,",1
somе,1
ged,1
"namе,",1
"nine-to-five,",1
"still,",1
"spill,",1
"emotions,",1
deals,1
ambitions,1
both,1
skills,1
"bills,",1
"rent,",1
ayy,1
contributorsintro,1
39,1
reach433embed,1
capiche?,1
"leash,",1
enemies,1
piece,1
"peace,",1
prolly,1
lived,1
fiends,1
"yo,",1
"ketamine,",1
dope,1
"lab,",1
cocked,1
grabbed,1
dropped,1
"school,",1
"subject,",1
'ville,1
cold,1
"mills,",1
veteran,1
"freshman,",1
relive,1
relieve,1
wrote,1
clean,1
"nobu,",1
"denny's,",1
eat,1
means,1
regime,1
"visine,",1
clear,1
book,1
rhyme,1
"thirty-one,",1
jail,1
nineteen,1
"trouble,",1
"page,",1
robbery,1
dispersin',1
blunted,1
worry,1
rest,1
"tours,",1
worldwide,1
"challenge,",1
hunnid,1
"songs,",1
twenty,1
shove,1
push,1
love?,1
addressing,1
recipe?,1
perfect,1
"weakness,",1
kindness,1
"be.""",1
"""i",1
one—i,1
number,1
"supremacy,",1
g,1
"e-n-e-r-g-y,",1
energy—i,1
ys1,1
difference:,1
stronger,1
define,1
repent,1
prophetically,1
"water,",1
holy,1
lucifer,1
"prequel,",1
"ending,",1
equal,1
"separated,",1
billions,1
brilliance,1
"millions,",1
vision's,1
wage,1
defined,1
age,1
"wisdom,",1
live?,1
die?),1
(will,1
die?,1
refrain,1
stop),1
"rearranged,",1
label,1
pad,1
"welfare,",1
stealin',1
zero,1
sub,1
"chillest,",1
"illest,",1
catch,1
colon,1
outta,1
"nolan,",1
christopher,1
dark,1
shoot,1
maryland,1
"stolen,",1
greats,1
"gods,",1
homage,1
say?,1
m.i.a,1
"mo',",1
do',1
taped,1
eviction,1
home,1
sto',1
stealing,1
far,1
"hero,",1
de,1
overdose,1
busting,1
8,1
precision,1
lies,1
despise,1
"eyes,",1
risen,1
elevated,1
"lucifer,",1
hip-hop,1
dealer,1
slingin',1
niro,1
"above,",1
"skrilla,",1
"vanilla,",1
skin,1
"""thriller""",1
resurrect,1
illa,1
"killer,",1
southern,1
tap,1
goodfellas,1
mothafuckas,1
"guys,",1
wetter,1
rear,1
by:,1
contributorsnow,1
57,1
yeah-yeah)142embed,1
"highway,",1
highway,1
da-da,1
"(yeah-yeah,",1
flash,1
either,1
"biz,",1
driveway?,1
drive,1
kanye,1
wit,1
kim,1
"beyoncé,",1
"ciara,",1
future?,1
worth,1
"her,",1
neutral,1
(park),1
"(stop),",1
near,1
"6ix,",1
arthur,1
mcarthur,1
advised,1
mill',1
flowing,1
"and,",1
stitch,1
came,1
vet,1
war,1
corvette,1
bobbysoxer,1
"set,",1
bar,1
"vmg,",1
swiff,1
sky,1
shootin',1
"rise,",1
villain,1
"grillin',",1
"feelin',",1
plug,1
connected,1
chillin',1
buzz?,1
d],1
view,1
closer,1
novella,1
relationships,1
(aw,1
therapist,1
anti-depressants,1
i-i-i,1
attention,1
"up),",1
(hold,1
"lesson,",1
list,1
bucket,1
countin',1
stressin',1
rain,1
arraignment,1
payment,1
lawyer,1
pavement,1
eyes,1
wheel,1
steering,1
hands,1
ms.,1
somewhere,1
ms,1
