word,frequency
smoke,1
makes,1
"stog,",1
"tragic,",1
stog,1
lighting,1
lucid,1
"zedd,",1
(drop),1
culpa,1
"1,",1
reyes,1
sofia,1
blanco,1
eastside,1
wolves,1
g-eazy,1
changes,1
pray,1
dynoro,1
portugal.,1
watt,1
alesso,1
steinfeld,1
hailee,1
"gomez,",1
d'agostino,1
eminem,1
lovers,1
river,1
flames,1
"2,",1
échame,1
david,1
fonsi,1
síguelo,1
broke,1
dumb,1
borel,1
nego,1
corazón,1
maluma,1
duet,1
beyoncé,1
loca,1
vaina,1
humble.,1
fry,1
stir,1
lovely,1
dennis,1
lloyd,1
nevermind,1
luis,1
criminal,1
ghetto,1
guetta,1
daddy,1
maren,1
uzi,1
luxury,1
loud,1
rise,1
blue,1
preme,1
beatz,1
murda,1
minaj,1
fefe,1
6ix9ine,1
believer,1
brown,1
mars,1
finesse,1
freaky,1
dicky,1
nf,1
metro,1
boomin,1
ric,1
flair,1
brando,1
vert,1
yankee,1
xo,1
vuelva,1
que,1
déjala,1
dura,1
sicko,1
mode,1
silence,1
mendes,1
thunder,1
redd,1
trippie,1
nonstop,1
2002,1
reik,1
niego,1
pijama,1
sin,1
wisin,1
dzeko,1
llif3,1
tour,1
bailando,1
anitta,1
downtown,1
rudimental,1
"life,",1
seemed,1
"glynne,",1
other,1
macklemore,1
head,1
dan,1
caplen,1
nio,1
henny,1
drinkin',1
"jonas,",1
"garcia,",1
casper,1
socks,1
dresser,1
bedside,1
posted,1
magico,1
lives,1
te,1
jess,1
alive,1
wolfine,1
wonder,1
morris,1
upside,1
middle,1
contributorstranslationsespañolportuguêspolskideutschفارسیnederlandsčeskyрусскийcircles,1
140,1
oh-oh165embed,1
life),1
(love,1
promise,1
changed,1
has,1
moonlight,1
because,1
chain),1
(bigger,1
chain,1
bigger,1
blocboy,1
take?),1
(what's,1
jb,1
rest,1
forward,1
eyes,1
boté,1
rapper,1
chance,1
"bieber,",1
solo,1
brainer,1
khaled,1
michaels,1
rewrite,1
zendaya,1
efron,1
zac,1
nightmares,1
dies,1
settle,1
keala,1
lauv,1
indeed,1
reyez,1
jessie,1
promises,1
bella,1
zayn,1
dusk,1
till,1
shape,1
"candles,",1
aunts,1
uncles,1
"darell,",1
speakin',1
benzo,1
mine,1
"end,",1
youngblood,1
normani,1
dawn,1
bebe,1
rexha,1
jocelyn,1
flores,1
contributorstranslationstürkçeespañolportuguêsfrançaisفارسیnederlands中文deutschрусскийbetter,1
181,1
alrightembed,1
lewis,1
dean,1
(nosebleeds),1
(pop),1
(from,1
mat,1
versión,1
bien,1
aparentemente,1
rivera,1
jenni,1
babies,1
social,1
twinnie,1
culture,1
vulture,1
fangclub,1
lift,1
heads,1
dirty,1
"""songland""]",1
[from,1
shaw),1
(hobbs,1
getting,1
blacc,1
aloe,1
banda,1
zo,1
whistle,1
motivate,1
nurse,1
xxxtc,1
"""goodnight,",1
visualize,1
somo,1
recordar,1
para,1
vida,1
una,1
"home""3embed",1
35,1
beachwood,1
history,1
contributorstranslationsportuguêslaugh,1
bexy,1
voices,1
eyelar,1
flashin,1
n',1
flexin,1
simxsantana,1
iamsu!),1
justice,1
press,1
lights,1
voice,1
stafford,1
"but,",1
pavilion,1
flux,1
ta-ku,1
rider,1
rough,1
vaughns,1
dana,1
problemas,1
hunter,1
matt,1
mokita,1
slowly,1
notes,1
patrol,1
fool,1
flannery,1
mick,1
thinking,1
forever,1
jacob,1
rayven,1
collier,1
masochistic,1
blithe,1
affection,1
amber,1
soulflower,1
slee,1
vibe,1
sicker,1
laye,1
sue,1
suits,1
rocka,1
turner),1
ernest,1
veins,1
glory,1
saadiq,1
raphael,1
hungover,1
cassie,1
jojo),1
remember,1
maliibu,1
miitch),1
mr,1
midwxst,1
illusion,1
aespa,1
questions,1
frequenciеs,1
bodies,1
knеw,1
poppa),1
mozzy,1
label,1
bastille,1
"yo,",1
scattered,1
"gotti,",1
league,1
gotti,1
gunna),1
sadder,1
cannot,1
rapp,1
reneé,1
sidelines,1
regular,1
max,1
of?,1
shuffle,1
tupelo,1
suéltame,1
aguilera,1
christina,1
overgrown,1
vance,1
happened,1
bayli,1
trampa,1
nena,1
cazzu,1
latto),1
business,1
lakeyah,1
sardines,1
nuna,1
audrey,1
mike),1
killer,1
green,1
14,1
jungle,1
ye,1
"""wake",1
herself,1
panic!,1
medicine,1
shake,1
070,1
distraction,1
cat),1
"brandy,",1
06/03/22,1
contributornew,1
beastembed,1
türküm,1
(clockwise),1
rotate,1
rak-su,1
vanderbeck,1
becca,1
mirror,1
griff,1
honeyweed,1
salt,1
viva,1
las,1
vengeance,1
motorcycle,1
daylight,1
zulu,1
alpha,1
phoenix,1
edge,1
spitting,1
yeahs,1
cake,1
"home""",1
mrs.,1
pours,1
mane,1
gucci,1
laroi),1
replace,1
wasting,1
1985,1
burnham,1
bo,1
rogers,1
club,1
damages,1
(bling),1
true,1
107,1
want74embed,1
"(swish,",1
braids,1
war),1
(you,1
for),1
(what,1
crossin',1
offer,1
(nah),1
(yah),1
false,1
muhfuckas',1
"that,",1
momma,1
vanished,1
already,1
suicide,1
switch,1
road,1
contributorstranslationstürkçedeutschfrançaisnederlandsstay,1
drunk,1
rockin',1
(swaggin'),1
figure,1
conversation?,1
like[post-chorus],1
hatе,1
amazin',1
view's,1
blind,1
everybody's,1
fadin',1
truth,1
laughed,1
convince,1
longer,1
likе,1
to—,1
lately,1
ooh-ooh-ooh),1
