word,frequency,money,women,drugs,crime,positive
forever,1,0,0,0,0,0
joke,1,0,0,0,0,0
meme,1,0,0,0,0,0
drop,1,0,0,0,0,0
luck,1,0,0,0,0,0
hurts,1,0,0,0,0,0
yea,1,0,0,0,0,0
suggest,1,0,0,0,0,0
stick,1,0,0,0,1,0
playin,1,0,0,0,0,0
nassy,1,0,0,0,0,0
sayin,1,0,0,0,0,0
sing,1,0,0,0,0,0
maybe,1,0,0,0,0,0
word,1,0,0,0,0,0
popped,1,0,0,0,0,0
grown,1,0,0,0,0,0
finally,1,0,0,0,0,0
custody,1,0,0,0,0,0
sons,1,0,0,0,0,0
lane,1,0,0,0,0,0
fucking,1,0,0,0,0,0
recover,1,0,0,0,0,0
stopping,1,0,0,0,0,0
poppa,1,0,0,0,0,0
ruth,1,0,0,0,0,0
hits,1,0,0,0,0,0
truth,1,0,0,0,0,0
together,1,0,0,0,0,0
flop,1,0,0,0,0,0
opp,1,0,0,0,0,0
game,1,0,0,0,0,0
ground,1,0,0,0,0,0
putting,1,0,0,0,0,0
tumbling,1,0,0,0,0,0
slowly,1,0,0,0,0,0
envisions,1,0,0,0,0,0
victim,1,0,0,0,0,0
falling,1,0,0,0,0,0
treated,1,0,0,0,0,0
block,1,0,0,0,1,0
creation,1,0,0,0,0,0
sooner,1,0,0,0,0,0
sunlight,1,0,0,0,0,0
prime,1,0,0,0,0,0
harder,1,0,0,0,0,0
b,1,0,0,0,0,0
wonder,1,0,0,0,0,0
skin,1,0,0,0,0,0
teeth,1,0,0,0,0,0
gold,1,0,0,0,0,0
afro,1,0,0,0,0,0
fight,1,0,0,0,0,0
argue,1,0,0,0,0,0
lies,1,0,0,0,0,0
warm,1,0,0,0,0,0
marry,1,0,0,0,0,0
cuddle,1,0,0,0,0,0
losers,1,0,0,0,0,0
walkin,1,0,0,0,0,0
pussies,1,0,0,0,0,0
computers,1,0,0,0,0,0
networks,1,0,0,0,0,0
social,1,0,0,0,0,0
cuter,1,0,0,0,0,0
high,1,0,0,0,0,0
peaked,1,0,0,0,0,0
bloomer,1,0,0,0,0,0
adversary,1,0,0,0,0,0
stressin,1,0,0,0,0,0
validation,1,0,0,0,0,0
wrist,1,0,0,0,0,0
overtime,1,0,0,0,0,0
yuh,1,0,0,0,0,0
grr,1,0,0,0,0,0
dick,1,0,0,0,0,0
guns,1,0,0,0,0,0
chat,1,0,0,0,0,0
chit,1,1,0,0,0,0
flown,1,0,0,0,0,0
miss,1,0,1,0,0,0
hitting,1,0,0,0,0,0
watch,1,0,0,0,0,0
looking,1,0,0,0,0,0
wantin,1,0,0,0,0,0
stones,1,0,0,0,0,0
unsure,1,0,0,0,0,0
second,1,0,0,0,0,0
specific,1,0,0,0,0,0
any,1,0,0,0,0,0
towards,1,0,0,0,0,0
heading,1,0,0,0,0,0
direction,1,0,0,0,0,0
actual,1,0,0,0,0,0
brain,1,0,0,0,0,0
lovin,1,0,0,0,0,0
ex,1,0,0,0,0,0
